,Time,Desc,img,day,month
1335,"AUGUST 16, 2021","bjp4up
Verified
महान कवयित्री व लेखिका स्व. सुभद्रा कुमारी चौहान जी की जयंती पर शत-शत नमन...
82w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/239170479_418584982917704_4544210195775699375_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=h3Q7d_xw6F0AX9xODNA&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MTE4NDkzMzk2MzcwMDIwMg%3D%3D.2-ccb7-5&oh=00_AfCowd5c01-wyBUQ7dyBh1JljVfx9YbYSS-XoFoMV0mxhw&oe=641393AA&_nc_sid=6136e7,16,August
1340,"AUGUST 11, 2021","bjp4up
Verified
फर्क साफ है...

जीतेगा विकास, जीतेगा यूपी #BJP4UP
82w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/234554887_546027829971475_4023388556637927474_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=eb7GRA1d_OUAX8lIDbD&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYzNzU3NjI5MjY1NDY1MzA1OA%3D%3D.2-ccb7-5&oh=00_AfA0oUsSNFGyQsWOmzBISh2e1E_dthF9YK3mAyFl0iAo8A&oe=6414351F&_nc_sid=6136e7,11,August
1431,"JUNE 12, 2021","bjp4up
Verified
हर आशंका को दरकिनार करके भारत ने 1 साल के भीतर ही एक नहीं बल्कि दो मेड इन इंडिया वैक्सीन लॉन्च कर दी। हमारे देश के वैज्ञानिकों ने ये दिखा दिया कि भारत बड़े-बड़े देशों से पीछे नहीं है।
- माननीय प्रधानमंत्री श्री नरेंद्र मोदी जी
#primeminster #quotes #morningmotivation #narendramodi #pmmodi
91w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/200563607_320642006198382_7095247079807393320_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lSYndh0fKB8AX8-9ehN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU5NDIyNDA0NzUxMTA3NjcwNg%3D%3D.2-ccb7-5&oh=00_AfCbYPO-2GBZCMbt7q6jIiTbAZSVxTIPvoX_8d22B4G46w&oe=64134EDB&_nc_sid=6136e7,12,June
224,"DECEMBER 16, 2022","bjp4up
Verified
भाजपा सरकार की नीतियों से प्रदेश आज देश का ग्रोथ इंजन बन रहा है।

1 ट्रिलियन अर्थव्यवस्था की तरफ अग्रसर हो रहा उत्तर प्रदेश।

बेल्जियम की जेमिनी कॉर्पोरेशन वाराणसी में करेगी 200 करोड़ रुपये का निवेश।

300 टन प्लास्टिक प्रतिदिन का रीसाइक्लिंग प्लांट होगा स्थापित।

#growingup #bjpup #investment
12w
See translation
ullasskumar
कमाल है🔥
12w1 likeReply
See translation
View replies (1)
the.diva.international.winner
Yogi ji k ane se Uttar Pradesh bhi Gujarat ki trah hi pragti karne laga 😍
12w1 likeReply
See translation
abhishektyagi728
😍😍😍
12w1 likeReply
View replies (2)
shreemohansrivastava
Bhaiya Ji Manyaneey Up Mukhya Mantri Ji Bahut Bahut Sarahneeya Prayas Hua Hai
12wReply
See translation
anos.8025
🇮🇳🌹🇮🇳🙏🙏🙏🙏🙏🙏🙏🙏🇮🇳🌹🇮🇳
12w1 likeReply
rishabhtiwari1008
@bjp4up @myogi_adityanath आप ये बताने का कष्ट करें की कि क्या केवल कुछ विशेष ही जिलों को या जिलों में निवेश होगा और विकास होगा बलिया जैसे जिलों में निवेश नहीं होगा क्या यह उन्नत जिले नहीं होंगे
12wReply
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/319875125_639392061300104_5912273429962466847_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=ELots7TQ194AX8kIp7w&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDU3MzY5MTg5NTk3MTg2OQ%3D%3D.2-ccb7-5&oh=00_AfB0xSy-w-qbQpQwD3ZC4AQqQBGHuSB7N14h2I5SthXFKw&oe=6412D305&_nc_sid=6136e7,16,December
1190,"NOVEMBER 1, 2021","bjp4up
Verified
Can you guess it right? Swipe to reveal🤩

#bjp #bjp4india #bjp4up #uttarpradesh #bjpindia #memes #funnymemes
70w
_shiivam27
Bhai samjha nai But BJP ka editor is Getting denk day by day
70w1 likeReply
See translation
ahir_vart
Beta dikhoge nahi Up me 22 ke Baad intezar karo😂😂. Badnam karke Kitna vote le longe be dalle 😂😂
70w3 likesReply
See translation
yaduvanshi_samrajya
पूरा Speech सुनो बे 😂😂
70w2 likesReply
See translation
mr_yadav0111._.boxer
कौनसा नशा करके पोस्ट करते हो बे... फर्जी अफ़वाह फैलाते हो जाके पूरी वीडियो देखो
70w3 likesReply
See translation
ma.xwell5354
Fek news 😂 felara ho 😂
70w2 likesReply
See translation
dagar__vishnu
Fake news failane ki hadd hoti hai. Bjp valo se maha neech insan ki koi prajati nhi.
70w1 likeReply
See translation
being_kshatriya._
Khule aam fake news fela rhe ho official account se Kuch to Sharam karo bhosdiwalo भाजपाइयों... aukat hai to pura video upload karo apne account se .. bina kate or edit kare 😂😂
70w1 likeReply
See translation
kuldeep__ydv
Tmhari मां का भोसड़ा बीजेपी it sell walo
70w3 likesReply
See translation
sumit_ahir_royal_ahir
Jay akhilesh
70w2 likesReply
See translation
sumit_ahir_royal_ahir
Shi nhi h ye
70wReply
See translation
official.mayank.1
Who is this
70wReply
ajana_bhuraram.patel.16
टोटी चोर के अबाजान हैं
70wReply
See translation
View replies (1)
surfe_r971
Toti chor moulana Akileshudeen khan 😂
70w1 likeReply
See translation
visshal_04
😂😂😂
70wReply
prem.mudiraj.14
Chinal ke tum jaise walonse desh barbad hora tera baap mulla bahut papi hai sri ram use kabe maf nahe karengey jake jinna ka pakad liye tobey tu UP mey sarkar nahe banasakta, tumara baap yogi hey CM Banejarahey haii
70wReply
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/251030071_4518661454837370_8387258885400627969_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JRQcUX5YMwsAX9mgLuX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY5NzMyMzE0NTkxNTcxMjExNg%3D%3D.2-ccb7-5&oh=00_AfB8rBEHIc4sv1O6Ro6TE8G1voDXOCUbQ8S5SD73nSwJWg&oe=6412DE2D&_nc_sid=6136e7,1,November
2889,"MARCH 18, 2019","myogi_adityanath
Verified
माननीय श्री प्रमोद सावंत जी को गोवा का मुख्‍यमंत्री बनने पर हार्दिक बधाई। गोवा विधानसभा के स्पीकर के रूप में माननीय श्री प्रमोद सावंत जी का योगदान अतुलनीय रहा है।
207w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/53539966_2015273035267171_7173257039437462552_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=ZqYez1rRMLEAX_AzKnK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjAwMjQzMzE2NDAwNTM2OTExMw%3D%3D.2-ccb7-5&oh=00_AfDjVl5ZeCkX-Purtr4QH38XqgvzYqrl6PFv5yoDJL5_ZA&oe=6414D334&_nc_sid=6136e7,18,March
2929,"MARCH 7, 2019","myogi_adityanath
Verified
#UPCM श्री @myogi_adityanath जी ने शहीद सैनिकों के 6 आश्रितों और अर्द्धसैनिक बलों के शहीदों के 19 आश्रितों को शासकीय सेवा में नियोजित करने के उद्देश्य से नियुक्ति पत्र वितरित किये।
209w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/53580588_812194402461347_7791063781183844328_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=AJ1d47NFeIEAX_5PVRY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk5NDIwNDY5MTU4NzcyMTc3Nw%3D%3D.2-ccb7-5&oh=00_AfAktDhrOMfBnbcUEJGr7yQML8nJ6SspA2kx-POtsSsYbw&oe=6414A773&_nc_sid=6136e7,7,March
3161,"JANUARY 21, 2019","myogi_adityanath
Verified
#UPCM श्री @myogiaditynath जी ने 18 Jan 2019 को अपने सरकारी आवास 5-कालीदास मार्ग, लखनऊ पर कुम्भ दर्शन हेरिटेज एंड फोटोग्राफी ट्रेल बस को प्रयागराज के लिए झंडी दिखाकर रवाना किया।
216w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/49571248_109591253474512_7485550980245998261_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PJyblALOi_EAX_0r6zc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk2MTUxNDkwOTcyODU4ODM5NQ%3D%3D.2-ccb7-5&oh=00_AfBjbp9yKO9IQhuwtq82AQ0uNPalzQDaPIoA6uyu-iffJQ&oe=641451D2&_nc_sid=6136e7,21,January
1089,"DECEMBER 8, 2021","bjp4up
Verified
बुजुर्गों का सम्मान यही है भाजपा सरकार के संस्कार

#uttarpradesh #modi #bjp #bjp4up #bhagwarang #bjp4india #yogibaba #yogiji #helpinghands
65w
See translation
saini.mohit30
Yogi ji aap mje hi bahut lgate ho kisi ke darte hi nahi ho ayse hi nahi Hindu rajputo ne etni dear Raj Kiya or sab chlaya v bhut badiya tha
65wReply
See translation
the__black_heart__abhay
BJP party 2022 mission jay Shree ram jay bajrangbali
65wReply
See translation
vikulmalik11
जय श्री राम
65wReply
See translation
parthdassh
Yogi modi ❤️
65wReply
See translation
prakash_vaishnav_09
*राममंदिर निर्माण* में सहयोग राशि देने से चूक गये हों तो,
*योगी जी को वोट देकर मथुरा, काशी* की *नींव रख लीजिए...*
🚩 *जय श्री राधे कृष्णा*🚩
#दमदार_योगी जी🙏🙏
65w1 likeReply
See translation
ritambharaj
❤️❤️❤️❤️
65wReply
officialswamijeenaga
सोच ईमानदार काम दमदार जय जय श्री राम
65w1 likeReply
See translation
gorgeous_snizz28
👏👏
65wReply",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/264770081_1015076479077379_5353933027164294279_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=j7sTdfP_mloAX_tHdsQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcyMzk1MTcwNDQxMTExMDQ4OQ%3D%3D.2-ccb7-5&oh=00_AfDFfSutavgQYxkAggFwmkbNaPLw39HdFvCFUHHKg3Xc8A&oe=64144092&_nc_sid=6136e7,8,December
3488,"OCTOBER 4, 2018","myogi_adityanath
Verified
आज बार एसोसिएशन सिविल कोर्ट, गोरखपुर में नवनिर्वाचित पदाधिकारियों एवं कार्यकारिणी के परिचय समारोह में।
231w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/42068711_2000387303356318_5698126331276029786_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6o1YfByLZXIAX-n4tsv&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTg4Mjc4NDIxNzA0MjAwOTM5Nw%3D%3D.2-ccb7-5&oh=00_AfDIW-K2fcDHCCTjDU5puRk-vxrKK3ktqA-eVaFyUDwTMQ&oe=6414B7C7&_nc_sid=6136e7,4,October
28,FEBRUARY 12,"bjp4up
Verified
माननीय राष्ट्रपति श्रीमती द्रौपदी मुर्मू के लखनऊ आगमन पर हार्दिक स्वागत एवं अभिनंदन
4w
See translation
shitalpareek30
jaishrimahakal jai shri Ram jai hind jai bharat mamaji apko khub bdhai hard ik abhinandan soamazing verynice pic unlimited likes unlimited tarakki unlimited blessing unlimited power of God 90lakh likes 1crorelikes 33333333lakh likes 1d100likes 👏👏
4wReply
See translation
sarojrai.sarojrai.182
👏👏👏👏 जय जय श्री राम
4wReply
See translation
arjun_yadav_sultanpur_up
Jay ho 🙏💐💐🙏
4wReply
See translation
rssravikantbjp2700
स्वागतम 🙏🏻🚩
4wReply
See translation
maan_singh_sauna
Jai Hind Jai Bjp-Party.
4wReply
See translation
gaurav.bharti.5832
पुरानी पेंशन स्कीम यदि पाप है
3wReply
See translation
altafahmed496
Jai Ho
3wReply
See translation
mukes_h7984
😍😍👏👏👏
4wReply
diljitaakash_kabaddi
Congratulations ji
4wReply
chandrakarnokendra
👏👏👏👏 Jay Shri Ram👏👏👏
4wReply
See translation
chandrakarnokendra
👏👏👏👏 pranam Rashtrapati ji👏👏👏
4wReply
See translation
amitkumarshuklabjp
🙏🙏💐
4wReply
vipinsingh_3060_official
👏👏👏
4wReply
chandrakarnokendra
👏👏👏 Bharat mata ki Jay👏👏👏
4wReply
See translation
prakhargupta748
Welcome
3wReply",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/330200298_1162462767970011_5470206849418361880_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=pIrt6j8-BnkAX_xjIxe&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAzNjQxNzgyMDU4NjExOTQ1Mw%3D%3D.2-ccb7-5&oh=00_AfDDWrjwH-wWAf23M_KlYC6y-H6F_KESQLhHCOSAt9L-DQ&oe=64131667&_nc_sid=6136e7,12,February
3332,"NOVEMBER 29, 2018","myogi_adityanath
Verified
#UPCM श्री @myogi_adityanath जी ने जनपद बहराइच में नगर क्षेत्र के प्राथमिक विद्यालय पुलिस लाइन में निरीक्षण के दौरान बच्‍चों को फल वितरण किया।
223w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/45734768_2309750985927232_2506208588151374973_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=CA21FSE7lSgAX8DcGPs&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTkyMzI0NjYyMjU0OTA2NTg4Nw%3D%3D.2-ccb7-5&oh=00_AfBjcISJGJJlKOed5aZE6ip-otCX0Ui-nEUpVW6ugwIZrg&oe=6413DFA9&_nc_sid=6136e7,29,November
349,"JUNE 24, 2022","bjp4up
Verified
'अग्निपथ योजना'

अग्निवीरों को पुलिस और उससे संबंधित संगठनों में मिलेगी प्राथमिकता।

#BharatKeAgniveer
37w
See translation
suraj.rao.146
Good scheme ❤️❤️❤️
37wReply
sahil_jaat_922
Ye yojna band kro😢
37wReply
See translation
suraj.rao.146
Dil se salute 🙏🚩
37wReply
See translation
ranjeet_bhumihar
Bad ma jab nhi rahagai tho tumara papa daga nokari
37wReply
See translation
View replies (1)
deepak_maurya_6394
Kya fayda iska 4 sal bad fir padna pdega na
37wReply
See translation
dhirendrasingh4847
Good scheme and next time
37w1 likeReply
snjay.bisht
https://youtu.be/BBH9fCM-Oi8
37wReply
bholasahani397
🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩
37wReply",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/289744273_446685183958255_1319531113758138552_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=fQ6SN01d8kMAX_6HZ-h&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg2NzQ5NjIzMjk0ODkwMzQ3Mg%3D%3D.2-ccb7-5&oh=00_AfDAdFpi4vU1gscM9MM_O4NgaN6GLdtvgWeDUOjwl29qsQ&oe=6413FF14&_nc_sid=6136e7,24,June
